frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,ip.proto,frame.len,tcp.flags
1761394672.946328000,44.228.249.3,192.168.1.74,80,29595,,,6,60,0x0012
1761394672.946329000,44.228.249.3,192.168.1.74,80,20546,,,6,60,0x0012
1761394673.008418000,44.228.249.3,192.168.1.74,80,10783,,,6,60,0x0012
1761394673.008418000,44.228.249.3,192.168.1.74,80,7786,,,6,60,0x0012
1761394673.008418000,44.228.249.3,192.168.1.74,80,42782,,,6,60,0x0012
1761394673.008419000,44.228.249.3,192.168.1.74,80,48897,,,6,60,0x0012
1761394673.008419000,44.228.249.3,192.168.1.74,80,51980,,,6,60,0x0012
1761394673.008419000,44.228.249.3,192.168.1.74,80,22231,,,6,60,0x0012
1761394673.008419000,44.228.249.3,192.168.1.74,80,59381,,,6,60,0x0012
1761394673.008419000,44.228.249.3,192.168.1.74,80,63177,,,6,60,0x0012
1761394673.010028000,44.228.249.3,192.168.1.74,80,21116,,,6,60,0x0012
1761394673.010029000,44.228.249.3,192.168.1.74,80,61354,,,6,60,0x0012
1761394673.010029000,44.228.249.3,192.168.1.74,80,40046,,,6,60,0x0012
1761394673.010029000,44.228.249.3,192.168.1.74,80,8786,,,6,60,0x0012
1761394673.010029000,44.228.249.3,192.168.1.74,80,59834,,,6,60,0x0012
1761394673.010029000,44.228.249.3,192.168.1.74,80,33417,,,6,60,0x0012
1761394673.010029000,44.228.249.3,192.168.1.74,80,22627,,,6,60,0x0012
1761394673.010029000,44.228.249.3,192.168.1.74,80,6755,,,6,60,0x0012
1761394673.028970000,44.228.249.3,192.168.1.74,80,58713,,,6,60,0x0012
1761394673.028971000,44.228.249.3,192.168.1.74,80,53830,,,6,60,0x0012
1761394673.028971000,44.228.249.3,192.168.1.74,80,63261,,,6,60,0x0012
1761394673.028971000,44.228.249.3,192.168.1.74,80,45629,,,6,60,0x0012
1761394673.028971000,44.228.249.3,192.168.1.74,80,25257,,,6,60,0x0012
1761394673.028971000,44.228.249.3,192.168.1.74,80,62490,,,6,60,0x0012
1761394673.028971000,44.228.249.3,192.168.1.74,80,52703,,,6,60,0x0012
1761394673.028971000,44.228.249.3,192.168.1.74,80,30329,,,6,60,0x0012
1761394673.037788000,44.228.249.3,192.168.1.74,80,7113,,,6,60,0x0012
1761394673.037788000,44.228.249.3,192.168.1.74,80,33902,,,6,60,0x0012
1761394673.037788000,44.228.249.3,192.168.1.74,80,16817,,,6,60,0x0012
1761394673.037788000,44.228.249.3,192.168.1.74,80,14601,,,6,60,0x0012
1761394673.037789000,44.228.249.3,192.168.1.74,80,25511,,,6,60,0x0012
1761394673.037789000,44.228.249.3,192.168.1.74,80,64051,,,6,60,0x0012
1761394673.037789000,44.228.249.3,192.168.1.74,80,58647,,,6,60,0x0012
1761394673.037789000,44.228.249.3,192.168.1.74,80,31548,,,6,60,0x0012
1761394673.038286000,44.228.249.3,192.168.1.74,80,64084,,,6,60,0x0012
1761394673.038286000,44.228.249.3,192.168.1.74,80,1839,,,6,60,0x0012
1761394673.038286000,44.228.249.3,192.168.1.74,80,14436,,,6,60,0x0012
1761394673.038287000,44.228.249.3,192.168.1.74,80,17743,,,6,60,0x0012
1761394673.038287000,44.228.249.3,192.168.1.74,80,41317,,,6,60,0x0012
1761394673.038287000,44.228.249.3,192.168.1.74,80,30392,,,6,60,0x0012
1761394673.038287000,44.228.249.3,192.168.1.74,80,17964,,,6,60,0x0012
1761394673.038287000,44.228.249.3,192.168.1.74,80,24140,,,6,60,0x0012
1761394673.038818000,44.228.249.3,192.168.1.74,80,27599,,,6,60,0x0012
1761394673.038818000,44.228.249.3,192.168.1.74,80,49507,,,6,60,0x0012
1761394673.038818000,44.228.249.3,192.168.1.74,80,46138,,,6,60,0x0012
1761394673.038819000,44.228.249.3,192.168.1.74,80,33150,,,6,60,0x0012
1761394673.038819000,44.228.249.3,192.168.1.74,80,43063,,,6,60,0x0012
1761394673.038819000,44.228.249.3,192.168.1.74,80,59916,,,6,60,0x0012
1761394673.038819000,44.228.249.3,192.168.1.74,80,20019,,,6,60,0x0012
1761394673.038819000,44.228.249.3,192.168.1.74,80,53370,,,6,60,0x0012
1761394673.039166000,44.228.249.3,192.168.1.74,80,39321,,,6,60,0x0012
1761394673.039166000,44.228.249.3,192.168.1.74,80,45822,,,6,60,0x0012
1761394673.039166000,44.228.249.3,192.168.1.74,80,65243,,,6,60,0x0012
1761394673.039166000,44.228.249.3,192.168.1.74,80,11115,,,6,60,0x0012
1761394673.039166000,44.228.249.3,192.168.1.74,80,22942,,,6,60,0x0012
1761394673.039166000,44.228.249.3,192.168.1.74,80,43783,,,6,60,0x0012
1761394673.039166000,44.228.249.3,192.168.1.74,80,6943,,,6,60,0x0012
1761394673.039166000,44.228.249.3,192.168.1.74,80,20132,,,6,60,0x0012
1761394673.039194000,44.228.249.3,192.168.1.74,80,54101,,,6,60,0x0012
1761394673.039194000,44.228.249.3,192.168.1.74,80,22428,,,6,60,0x0012
1761394673.039194000,44.228.249.3,192.168.1.74,80,14228,,,6,60,0x0012
1761394673.039194000,44.228.249.3,192.168.1.74,80,10515,,,6,60,0x0012
1761394673.039194000,44.228.249.3,192.168.1.74,80,13096,,,6,60,0x0012
1761394673.039194000,44.228.249.3,192.168.1.74,80,56953,,,6,60,0x0012
1761394673.039194000,44.228.249.3,192.168.1.74,80,29071,,,6,60,0x0012
1761394673.039194000,44.228.249.3,192.168.1.74,80,59288,,,6,60,0x0012
1761394673.039407000,44.228.249.3,192.168.1.74,80,15870,,,6,60,0x0012
1761394673.039407000,44.228.249.3,192.168.1.74,80,54872,,,6,60,0x0012
1761394673.039407000,44.228.249.3,192.168.1.74,80,63211,,,6,60,0x0012
1761394673.039407000,44.228.249.3,192.168.1.74,80,57266,,,6,60,0x0012
1761394673.039408000,44.228.249.3,192.168.1.74,80,34930,,,6,60,0x0012
1761394673.039408000,44.228.249.3,192.168.1.74,80,48342,,,6,60,0x0012
1761394673.039408000,44.228.249.3,192.168.1.74,80,25753,,,6,60,0x0012
1761394673.039408000,44.228.249.3,192.168.1.74,80,43033,,,6,60,0x0012
1761394673.039431000,44.228.249.3,192.168.1.74,80,4541,,,6,60,0x0012
1761394673.039431000,44.228.249.3,192.168.1.74,80,61725,,,6,60,0x0012
1761394673.039432000,44.228.249.3,192.168.1.74,80,17351,,,6,60,0x0012
1761394673.039432000,44.228.249.3,192.168.1.74,80,44517,,,6,60,0x0012
1761394673.039432000,44.228.249.3,192.168.1.74,80,16228,,,6,60,0x0012
1761394673.039432000,44.228.249.3,192.168.1.74,80,24851,,,6,60,0x0012
1761394673.039432000,44.228.249.3,192.168.1.74,80,38703,,,6,60,0x0012
1761394673.039432000,44.228.249.3,192.168.1.74,80,20638,,,6,60,0x0012
1761394673.039488000,44.228.249.3,192.168.1.74,80,25486,,,6,60,0x0012
1761394673.043843000,44.228.249.3,192.168.1.74,80,6845,,,6,60,0x0012
1761394673.043843000,44.228.249.3,192.168.1.74,80,20812,,,6,60,0x0012
1761394673.043843000,44.228.249.3,192.168.1.74,80,18001,,,6,60,0x0012
1761394673.046369000,44.228.249.3,192.168.1.74,80,56103,,,6,60,0x0012
1761394673.046695000,44.228.249.3,192.168.1.74,80,7875,,,6,60,0x0012
1761394673.050895000,44.228.249.3,192.168.1.74,80,24640,,,6,60,0x0012
1761394673.053117000,44.228.249.3,192.168.1.74,80,129,,,6,60,0x0012
1761394673.059012000,44.228.249.3,192.168.1.74,80,30149,,,6,60,0x0012
1761394673.059012000,44.228.249.3,192.168.1.74,80,13416,,,6,60,0x0012
1761394673.059367000,44.228.249.3,192.168.1.74,80,38378,,,6,60,0x0012
1761394673.059531000,44.228.249.3,192.168.1.74,80,7242,,,6,60,0x0012
1761394673.067891000,44.228.249.3,192.168.1.74,80,40827,,,6,60,0x0012
1761394673.067891000,44.228.249.3,192.168.1.74,80,38831,,,6,60,0x0012
1761394673.070553000,44.228.249.3,192.168.1.74,80,699,,,6,60,0x0012
1761394673.072733000,44.228.249.3,192.168.1.74,80,42482,,,6,60,0x0012
1761394673.072946000,44.228.249.3,192.168.1.74,80,52792,,,6,60,0x0012
1761394673.078163000,44.228.249.3,192.168.1.74,80,35072,,,6,60,0x0012
1761394673.078369000,44.228.249.3,192.168.1.74,80,41060,,,6,60,0x0012
1761394673.079597000,44.228.249.3,192.168.1.74,80,31500,,,6,60,0x0012
1761394673.097097000,44.228.249.3,192.168.1.74,80,1351,,,6,60,0x0012
1761394673.097658000,44.228.249.3,192.168.1.74,80,1908,,,6,60,0x0012
1761394673.099922000,44.228.249.3,192.168.1.74,80,23147,,,6,60,0x0012
1761394673.100751000,44.228.249.3,192.168.1.74,80,12437,,,6,60,0x0012
1761394673.103140000,44.228.249.3,192.168.1.74,80,12106,,,6,60,0x0012
1761394673.109065000,44.228.249.3,192.168.1.74,80,55744,,,6,60,0x0012
1761394673.111684000,44.228.249.3,192.168.1.74,80,61951,,,6,60,0x0012
1761394673.116557000,44.228.249.3,192.168.1.74,80,30025,,,6,60,0x0012
1761394673.117311000,44.228.249.3,192.168.1.74,80,2132,,,6,60,0x0012
1761394673.119113000,44.228.249.3,192.168.1.74,80,48729,,,6,60,0x0012
1761394673.119394000,44.228.249.3,192.168.1.74,80,38537,,,6,60,0x0012
1761394673.122833000,44.228.249.3,192.168.1.74,80,35585,,,6,60,0x0012
1761394673.124478000,44.228.249.3,192.168.1.74,80,43589,,,6,60,0x0012
1761394673.124478000,44.228.249.3,192.168.1.74,80,42280,,,6,60,0x0012
1761394673.124478000,44.228.249.3,192.168.1.74,80,22800,,,6,60,0x0012
1761394673.124478000,44.228.249.3,192.168.1.74,80,62530,,,6,60,0x0012
1761394673.133783000,44.228.249.3,192.168.1.74,80,10747,,,6,60,0x0012
1761394673.133783000,44.228.249.3,192.168.1.74,80,30642,,,6,60,0x0012
1761394673.135639000,44.228.249.3,192.168.1.74,80,34587,,,6,60,0x0012
1761394673.135639000,44.228.249.3,192.168.1.74,80,40167,,,6,60,0x0012
1761394673.135639000,44.228.249.3,192.168.1.74,80,46086,,,6,60,0x0012
1761394673.136753000,44.228.249.3,192.168.1.74,80,35902,,,6,60,0x0012
1761394673.137280000,44.228.249.3,192.168.1.74,80,58281,,,6,60,0x0012
1761394673.137280000,44.228.249.3,192.168.1.74,80,48877,,,6,60,0x0012
1761394673.138700000,44.228.249.3,192.168.1.74,80,13494,,,6,60,0x0012
1761394673.138700000,44.228.249.3,192.168.1.74,80,57397,,,6,60,0x0012
1761394673.138700000,44.228.249.3,192.168.1.74,80,24634,,,6,60,0x0012
1761394673.138700000,44.228.249.3,192.168.1.74,80,22343,,,6,60,0x0012
1761394673.146623000,44.228.249.3,192.168.1.74,80,7067,,,6,60,0x0012
1761394673.146623000,44.228.249.3,192.168.1.74,80,42819,,,6,60,0x0012
1761394673.146623000,44.228.249.3,192.168.1.74,80,12221,,,6,60,0x0012
1761394673.149225000,44.228.249.3,192.168.1.74,80,51981,,,6,60,0x0012
1761394673.149225000,44.228.249.3,192.168.1.74,80,47072,,,6,60,0x0012
1761394673.159949000,44.228.249.3,192.168.1.74,80,52737,,,6,60,0x0012
1761394673.162117000,44.228.249.3,192.168.1.74,80,14057,,,6,60,0x0012
1761394673.164948000,44.228.249.3,192.168.1.74,80,3995,,,6,60,0x0012
1761394673.164953000,44.228.249.3,192.168.1.74,80,27071,,,6,60,0x0012
1761394673.164953000,44.228.249.3,192.168.1.74,80,44354,,,6,60,0x0012
1761394673.164953000,44.228.249.3,192.168.1.74,80,15261,,,6,60,0x0012
1761394673.179626000,44.228.249.3,192.168.1.74,80,58330,,,6,60,0x0012
1761394673.179627000,44.228.249.3,192.168.1.74,80,25960,,,6,60,0x0012
1761394673.179627000,44.228.249.3,192.168.1.74,80,37390,,,6,60,0x0012
1761394673.184741000,44.228.249.3,192.168.1.74,80,2261,,,6,60,0x0012
1761394673.276701000,44.228.249.3,192.168.1.74,80,15563,,,6,60,0x0012
1761394673.276701000,44.228.249.3,192.168.1.74,80,2965,,,6,60,0x0012
1761394673.276701000,44.228.249.3,192.168.1.74,80,60237,,,6,60,0x0012
1761394673.276702000,44.228.249.3,192.168.1.74,80,8974,,,6,60,0x0012
1761394673.276702000,44.228.249.3,192.168.1.74,80,32975,,,6,60,0x0012
1761394673.276702000,44.228.249.3,192.168.1.74,80,26744,,,6,60,0x0012
1761394673.277397000,44.228.249.3,192.168.1.74,80,9266,,,6,60,0x0012
1761394673.277397000,44.228.249.3,192.168.1.74,80,14985,,,6,60,0x0012
1761394673.277397000,44.228.249.3,192.168.1.74,80,17490,,,6,60,0x0012
1761394673.277397000,44.228.249.3,192.168.1.74,80,59172,,,6,60,0x0012
1761394673.277397000,44.228.249.3,192.168.1.74,80,16231,,,6,60,0x0012
1761394673.277397000,44.228.249.3,192.168.1.74,80,45145,,,6,60,0x0012
1761394673.277397000,44.228.249.3,192.168.1.74,80,57902,,,6,60,0x0012
1761394673.277961000,44.228.249.3,192.168.1.74,80,34350,,,6,60,0x0012
1761394673.277961000,44.228.249.3,192.168.1.74,80,49428,,,6,60,0x0012
1761394673.277961000,44.228.249.3,192.168.1.74,80,17650,,,6,60,0x0012
1761394673.277961000,44.228.249.3,192.168.1.74,80,65437,,,6,60,0x0012
1761394673.277961000,44.228.249.3,192.168.1.74,80,22307,,,6,60,0x0012
1761394673.277961000,44.228.249.3,192.168.1.74,80,24470,,,6,60,0x0012
1761394673.277961000,44.228.249.3,192.168.1.74,80,45615,,,6,60,0x0012
1761394673.277961000,44.228.249.3,192.168.1.74,80,44143,,,6,60,0x0012
1761394673.278540000,44.228.249.3,192.168.1.74,80,18035,,,6,60,0x0012
1761394673.278540000,44.228.249.3,192.168.1.74,80,6009,,,6,60,0x0012
1761394673.278540000,44.228.249.3,192.168.1.74,80,26433,,,6,60,0x0012
1761394673.278540000,44.228.249.3,192.168.1.74,80,35095,,,6,60,0x0012
1761394673.278541000,44.228.249.3,192.168.1.74,80,30800,,,6,60,0x0012
1761394673.278541000,44.228.249.3,192.168.1.74,80,19908,,,6,60,0x0012
1761394673.278541000,44.228.249.3,192.168.1.74,80,35821,,,6,60,0x0012
1761394673.278541000,44.228.249.3,192.168.1.74,80,21518,,,6,60,0x0012
1761394673.279066000,44.228.249.3,192.168.1.74,80,57997,,,6,60,0x0012
1761394673.279066000,44.228.249.3,192.168.1.74,80,22296,,,6,60,0x0012
1761394673.279066000,44.228.249.3,192.168.1.74,80,31857,,,6,60,0x0012
1761394673.279066000,44.228.249.3,192.168.1.74,80,16528,,,6,60,0x0012
1761394673.279066000,44.228.249.3,192.168.1.74,80,53444,,,6,60,0x0012
1761394673.279066000,44.228.249.3,192.168.1.74,80,1733,,,6,60,0x0012
1761394673.279066000,44.228.249.3,192.168.1.74,80,40982,,,6,60,0x0012
1761394673.279066000,44.228.249.3,192.168.1.74,80,15335,,,6,60,0x0012
1761394673.279574000,44.228.249.3,192.168.1.74,80,38162,,,6,60,0x0012
1761394673.279574000,44.228.249.3,192.168.1.74,80,23593,,,6,60,0x0012
1761394673.279574000,44.228.249.3,192.168.1.74,80,39265,,,6,60,0x0012
1761394673.279574000,44.228.249.3,192.168.1.74,80,12470,,,6,60,0x0012
1761394673.279574000,44.228.249.3,192.168.1.74,80,59780,,,6,60,0x0012
1761394673.279574000,44.228.249.3,192.168.1.74,80,25781,,,6,60,0x0012
1761394673.279574000,44.228.249.3,192.168.1.74,80,9873,,,6,60,0x0012
1761394673.279574000,44.228.249.3,192.168.1.74,80,9208,,,6,60,0x0012
1761394673.280073000,44.228.249.3,192.168.1.74,80,59025,,,6,60,0x0012
1761394673.280073000,44.228.249.3,192.168.1.74,80,1594,,,6,60,0x0012
1761394673.280073000,44.228.249.3,192.168.1.74,80,6151,,,6,60,0x0012
1761394673.280073000,44.228.249.3,192.168.1.74,80,43594,,,6,60,0x0012
1761394673.280073000,44.228.249.3,192.168.1.74,80,17375,,,6,60,0x0012
1761394673.280073000,44.228.249.3,192.168.1.74,80,12859,,,6,60,0x0012
1761394673.280073000,44.228.249.3,192.168.1.74,80,61915,,,6,60,0x0012
1761394673.280073000,44.228.249.3,192.168.1.74,80,9128,,,6,60,0x0012
1761394673.280544000,44.228.249.3,192.168.1.74,80,57572,,,6,60,0x0012
1761394673.280545000,44.228.249.3,192.168.1.74,80,19508,,,6,60,0x0012
1761394673.280545000,44.228.249.3,192.168.1.74,80,35553,,,6,60,0x0012
1761394673.280545000,44.228.249.3,192.168.1.74,80,16194,,,6,60,0x0012
1761394673.280545000,44.228.249.3,192.168.1.74,80,26284,,,6,60,0x0012
1761394673.280545000,44.228.249.3,192.168.1.74,80,25383,,,6,60,0x0012
1761394673.280545000,44.228.249.3,192.168.1.74,80,46420,,,6,60,0x0012
1761394673.280545000,44.228.249.3,192.168.1.74,80,28986,,,6,60,0x0012
1761394673.281393000,44.228.249.3,192.168.1.74,80,35660,,,6,60,0x0010
1761394673.281393000,44.228.249.3,192.168.1.74,80,57125,,,6,60,0x0012
1761394673.281393000,44.228.249.3,192.168.1.74,80,24563,,,6,60,0x0012
1761394673.281393000,44.228.249.3,192.168.1.74,80,18895,,,6,60,0x0012
1761394673.281393000,44.228.249.3,192.168.1.74,80,11291,,,6,60,0x0012
1761394673.281393000,44.228.249.3,192.168.1.74,80,55963,,,6,60,0x0012
1761394673.281393000,44.228.249.3,192.168.1.74,80,15670,,,6,60,0x0012
1761394673.281393000,44.228.249.3,192.168.1.74,80,47552,,,6,60,0x0012
1761394673.291363000,44.228.249.3,192.168.1.74,80,38754,,,6,60,0x0012
1761394673.291364000,44.228.249.3,192.168.1.74,80,35606,,,6,60,0x0012
1761394673.291364000,44.228.249.3,192.168.1.74,80,33647,,,6,60,0x0012
1761394673.291364000,44.228.249.3,192.168.1.74,80,23554,,,6,60,0x0012
1761394673.291364000,44.228.249.3,192.168.1.74,80,1987,,,6,60,0x0012
1761394673.291364000,44.228.249.3,192.168.1.74,80,35089,,,6,60,0x0012
1761394673.291364000,44.228.249.3,192.168.1.74,80,1846,,,6,60,0x0012
1761394673.291364000,44.228.249.3,192.168.1.74,80,29356,,,6,60,0x0012
1761394673.291876000,44.228.249.3,192.168.1.74,80,39261,,,6,60,0x0012
1761394673.291876000,44.228.249.3,192.168.1.74,80,18065,,,6,60,0x0012
1761394673.291877000,44.228.249.3,192.168.1.74,80,51687,,,6,60,0x0012
1761394673.291877000,44.228.249.3,192.168.1.74,80,25532,,,6,60,0x0012
1761394673.299758000,44.228.249.3,192.168.1.74,80,9294,,,6,60,0x0012
1761394673.304095000,44.228.249.3,192.168.1.74,80,43805,,,6,60,0x0012
1761394673.396509000,44.228.249.3,192.168.1.74,80,21348,,,6,60,0x0012
1761394673.396509000,44.228.249.3,192.168.1.74,80,14906,,,6,60,0x0012
1761394673.396509000,44.228.249.3,192.168.1.74,80,59811,,,6,60,0x0012
1761394673.396509000,44.228.249.3,192.168.1.74,80,19281,,,6,60,0x0012
1761394673.396509000,44.228.249.3,192.168.1.74,80,65056,,,6,60,0x0012
1761394673.396510000,44.228.249.3,192.168.1.74,80,59759,,,6,60,0x0012
1761394673.396510000,44.228.249.3,192.168.1.74,80,64640,,,6,60,0x0012
1761394673.397132000,44.228.249.3,192.168.1.74,80,59827,,,6,60,0x0012
1761394673.397132000,44.228.249.3,192.168.1.74,80,28953,,,6,60,0x0012
1761394673.397132000,44.228.249.3,192.168.1.74,80,29001,,,6,60,0x0012
1761394673.397132000,44.228.249.3,192.168.1.74,80,48224,,,6,60,0x0012
1761394673.397132000,44.228.249.3,192.168.1.74,80,33234,,,6,60,0x0012
1761394673.397132000,44.228.249.3,192.168.1.74,80,62941,,,6,60,0x0012
1761394673.397132000,44.228.249.3,192.168.1.74,80,7118,,,6,60,0x0012
1761394673.397132000,44.228.249.3,192.168.1.74,80,32087,,,6,60,0x0012
1761394673.397605000,44.228.249.3,192.168.1.74,80,19663,,,6,60,0x0012
1761394673.397605000,44.228.249.3,192.168.1.74,80,1278,,,6,60,0x0012
1761394673.397605000,44.228.249.3,192.168.1.74,80,49954,,,6,60,0x0012
1761394673.397605000,44.228.249.3,192.168.1.74,80,57488,,,6,60,0x0012
1761394673.397605000,44.228.249.3,192.168.1.74,80,28777,,,6,60,0x0012
1761394673.397605000,44.228.249.3,192.168.1.74,80,31709,,,6,60,0x0012
1761394673.397605000,44.228.249.3,192.168.1.74,80,58996,,,6,60,0x0012
1761394673.397605000,44.228.249.3,192.168.1.74,80,52134,,,6,60,0x0012
1761394673.402502000,44.228.249.3,192.168.1.74,80,61195,,,6,60,0x0012
1761394673.402503000,44.228.249.3,192.168.1.74,80,5484,,,6,60,0x0012
1761394673.402503000,44.228.249.3,192.168.1.74,80,49860,,,6,60,0x0012
1761394673.402503000,44.228.249.3,192.168.1.74,80,49524,,,6,60,0x0012
1761394673.402503000,44.228.249.3,192.168.1.74,80,31644,,,6,60,0x0012
1761394673.402503000,44.228.249.3,192.168.1.74,80,23703,,,6,60,0x0012
1761394673.402503000,44.228.249.3,192.168.1.74,80,27255,,,6,60,0x0012
1761394673.402503000,44.228.249.3,192.168.1.74,80,44611,,,6,60,0x0012
1761394673.403192000,44.228.249.3,192.168.1.74,80,50963,,,6,60,0x0012
1761394673.403192000,44.228.249.3,192.168.1.74,80,2145,,,6,60,0x0012
1761394673.403192000,44.228.249.3,192.168.1.74,80,55592,,,6,60,0x0012
1761394673.403192000,44.228.249.3,192.168.1.74,80,30430,,,6,60,0x0012
1761394673.403192000,44.228.249.3,192.168.1.74,80,26302,,,6,60,0x0012
1761394673.403192000,44.228.249.3,192.168.1.74,80,28094,,,6,60,0x0012
1761394673.403192000,44.228.249.3,192.168.1.74,80,2362,,,6,60,0x0012
1761394673.403192000,44.228.249.3,192.168.1.74,80,30698,,,6,60,0x0012
1761394673.403682000,44.228.249.3,192.168.1.74,80,19566,,,6,60,0x0012
1761394673.403682000,44.228.249.3,192.168.1.74,80,62627,,,6,60,0x0012
1761394673.403682000,44.228.249.3,192.168.1.74,80,4944,,,6,60,0x0012
1761394673.403682000,44.228.249.3,192.168.1.74,80,43866,,,6,60,0x0012
1761394673.403682000,44.228.249.3,192.168.1.74,80,2658,,,6,60,0x0012
1761394673.403682000,44.228.249.3,192.168.1.74,80,40874,,,6,60,0x0012
1761394673.403682000,44.228.249.3,192.168.1.74,80,33854,,,6,60,0x0012
1761394673.403682000,44.228.249.3,192.168.1.74,80,11566,,,6,60,0x0012
1761394673.404030000,44.228.249.3,192.168.1.74,80,1997,,,6,60,0x0012
1761394673.404030000,44.228.249.3,192.168.1.74,80,50680,,,6,60,0x0012
1761394673.404030000,44.228.249.3,192.168.1.74,80,7590,,,6,60,0x0012
1761394673.404030000,44.228.249.3,192.168.1.74,80,41982,,,6,60,0x0012
1761394673.404030000,44.228.249.3,192.168.1.74,80,29359,,,6,60,0x0012
1761394673.404030000,44.228.249.3,192.168.1.74,80,23158,,,6,60,0x0012
1761394673.404030000,44.228.249.3,192.168.1.74,80,8090,,,6,60,0x0012
1761394673.404030000,44.228.249.3,192.168.1.74,80,7633,,,6,60,0x0012
1761394673.404521000,44.228.249.3,192.168.1.74,80,62463,,,6,60,0x0012
1761394673.404521000,44.228.249.3,192.168.1.74,80,48922,,,6,60,0x0012
1761394673.404521000,44.228.249.3,192.168.1.74,80,11652,,,6,60,0x0012
1761394673.404521000,44.228.249.3,192.168.1.74,80,47979,,,6,60,0x0012
1761394673.404521000,44.228.249.3,192.168.1.74,80,12402,,,6,60,0x0012
1761394673.404521000,44.228.249.3,192.168.1.74,80,45214,,,6,60,0x0012
1761394673.404521000,44.228.249.3,192.168.1.74,80,36284,,,6,60,0x0012
1761394673.404521000,44.228.249.3,192.168.1.74,80,40898,,,6,60,0x0012
1761394673.405110000,44.228.249.3,192.168.1.74,80,50873,,,6,60,0x0012
1761394673.405110000,44.228.249.3,192.168.1.74,80,38032,,,6,60,0x0012
1761394673.405111000,44.228.249.3,192.168.1.74,80,40856,,,6,60,0x0012
1761394673.405111000,44.228.249.3,192.168.1.74,80,44950,,,6,60,0x0012
1761394673.405111000,44.228.249.3,192.168.1.74,80,32410,,,6,60,0x0012
1761394673.405111000,44.228.249.3,192.168.1.74,80,4632,,,6,60,0x0012
1761394673.405111000,44.228.249.3,192.168.1.74,80,28658,,,6,60,0x0012
1761394673.405111000,44.228.249.3,192.168.1.74,80,62701,,,6,60,0x0012
1761394673.405609000,44.228.249.3,192.168.1.74,80,14091,,,6,60,0x0012
1761394673.405609000,44.228.249.3,192.168.1.74,80,3200,,,6,60,0x0012
1761394673.405610000,44.228.249.3,192.168.1.74,80,47038,,,6,60,0x0012
1761394673.405610000,44.228.249.3,192.168.1.74,80,39010,,,6,60,0x0012
1761394673.405610000,44.228.249.3,192.168.1.74,80,3276,,,6,60,0x0012
1761394673.405610000,44.228.249.3,192.168.1.74,80,48611,,,6,60,0x0012
1761394673.405610000,44.228.249.3,192.168.1.74,80,30454,,,6,60,0x0012
1761394673.405610000,44.228.249.3,192.168.1.74,80,37759,,,6,60,0x0012
1761394673.406098000,44.228.249.3,192.168.1.74,80,23656,,,6,60,0x0012
1761394673.406098000,44.228.249.3,192.168.1.74,80,14784,,,6,60,0x0012
1761394673.406098000,44.228.249.3,192.168.1.74,80,37595,,,6,60,0x0012
1761394673.406098000,44.228.249.3,192.168.1.74,80,33511,,,6,60,0x0012
1761394673.406098000,44.228.249.3,192.168.1.74,80,10911,,,6,60,0x0012
1761394673.406098000,44.228.249.3,192.168.1.74,80,64489,,,6,60,0x0012
1761394673.406098000,44.228.249.3,192.168.1.74,80,29781,,,6,60,0x0012
1761394673.406098000,44.228.249.3,192.168.1.74,80,21518,,,6,60,0x0012
1761394673.407035000,44.228.249.3,192.168.1.74,80,55629,,,6,60,0x0012
1761394673.407035000,44.228.249.3,192.168.1.74,80,47884,,,6,60,0x0012
1761394673.407035000,44.228.249.3,192.168.1.74,80,26629,,,6,60,0x0012
1761394673.407035000,44.228.249.3,192.168.1.74,80,35930,,,6,60,0x0012
1761394673.407035000,44.228.249.3,192.168.1.74,80,43265,,,6,60,0x0012
1761394673.407035000,44.228.249.3,192.168.1.74,80,27696,,,6,60,0x0012
1761394673.407035000,44.228.249.3,192.168.1.74,80,1022,,,6,60,0x0012
1761394673.407035000,44.228.249.3,192.168.1.74,80,20560,,,6,60,0x0012
1761394673.407327000,44.228.249.3,192.168.1.74,80,24939,,,6,60,0x0012
1761394673.407327000,44.228.249.3,192.168.1.74,80,33831,,,6,60,0x0012
1761394673.407327000,44.228.249.3,192.168.1.74,80,47018,,,6,60,0x0012
1761394673.407327000,44.228.249.3,192.168.1.74,80,58056,,,6,60,0x0012
1761394673.407327000,44.228.249.3,192.168.1.74,80,22301,,,6,60,0x0012
1761394673.407327000,44.228.249.3,192.168.1.74,80,19741,,,6,60,0x0012
1761394673.407327000,44.228.249.3,192.168.1.74,80,34200,,,6,60,0x0012
1761394673.407327000,44.228.249.3,192.168.1.74,80,55445,,,6,60,0x0012
1761394673.407976000,44.228.249.3,192.168.1.74,80,13575,,,6,60,0x0012
1761394673.407976000,44.228.249.3,192.168.1.74,80,16541,,,6,60,0x0012
1761394673.407976000,44.228.249.3,192.168.1.74,80,228,,,6,60,0x0012
1761394673.407976000,44.228.249.3,192.168.1.74,80,28090,,,6,60,0x0012
1761394673.407976000,44.228.249.3,192.168.1.74,80,7893,,,6,60,0x0012
1761394673.407976000,44.228.249.3,192.168.1.74,80,24662,,,6,60,0x0012
1761394673.407977000,44.228.249.3,192.168.1.74,80,55573,,,6,60,0x0012
1761394673.407977000,44.228.249.3,192.168.1.74,80,42198,,,6,60,0x0012
